Sample	stress	rpkm_sum	Sample Title	Cultivar	Variety	Variety2	Variety3	Type	Preparation	Preparation2	spoilage	inoculation_fortification	Fermentation (days)	Fermentation_class	Group	pH	conc_NaCl	g_L_lactic_acid
O54B	osmosis	18566.01729	M11	Hojiblanca	Hojiblanca	Others	Others	Olives turning color	Olives darkened by oxidation	Others	None	None	180	170 < days ≤ 240	Spagna1	3.68	17.64	26.70564
O54B	pH	433290.8036	M11	Hojiblanca	Hojiblanca	Others	Others	Olives turning color	Olives darkened by oxidation	Others	None	None	180	170 < days ≤ 240	Spagna1	3.68	17.64	26.70564
O54B	temperature	535070.2957	M11	Hojiblanca	Hojiblanca	Others	Others	Olives turning color	Olives darkened by oxidation	Others	None	None	180	170 < days ≤ 240	Spagna1	3.68	17.64	26.70564
O55B	bile salt	35482.71659	M15	Manzanilla	Manzanilla	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	LAB	180	170 < days ≤ 240	Spagna1	3.79	90.59	8.9199
O55B	osmosis	138248.6165	M15	Manzanilla	Manzanilla	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	LAB	180	170 < days ≤ 240	Spagna1	3.79	90.59	8.9199
O55B	pH	323412.966	M15	Manzanilla	Manzanilla	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	LAB	180	170 < days ≤ 240	Spagna1	3.79	90.59	8.9199
O55B	temperature	712114.354	M15	Manzanilla	Manzanilla	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	LAB	180	170 < days ≤ 240	Spagna1	3.79	90.59	8.9199
O56B	bile salt	19.08558518	M16	Manzanilla	Manzanilla	Others	Others	Olives turning color	Olives darkened by oxidation	Others	None	None	180	170 < days ≤ 240	Spagna1	3.71	28.33	32.2452
O56B	osmosis	13710.8831	M16	Manzanilla	Manzanilla	Others	Others	Olives turning color	Olives darkened by oxidation	Others	None	None	180	170 < days ≤ 240	Spagna1	3.71	28.33	32.2452
O56B	pH	428051.089	M16	Manzanilla	Manzanilla	Others	Others	Olives turning color	Olives darkened by oxidation	Others	None	None	180	170 < days ≤ 240	Spagna1	3.71	28.33	32.2452
O56B	temperature	556933.8781	M16	Manzanilla	Manzanilla	Others	Others	Olives turning color	Olives darkened by oxidation	Others	None	None	180	170 < days ≤ 240	Spagna1	3.71	28.33	32.2452
O57B	bile salt	78017.31773	M17	Hojiblanca	Hojiblanca	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	LAB	180	170 < days ≤ 240	Spagna1	3.84	83.77	11.93825
O57B	osmosis	161599.1334	M17	Hojiblanca	Hojiblanca	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	LAB	180	170 < days ≤ 240	Spagna1	3.84	83.77	11.93825
O57B	pH	330562.421	M17	Hojiblanca	Hojiblanca	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	LAB	180	170 < days ≤ 240	Spagna1	3.84	83.77	11.93825
O57B	temperature	623097.4458	M17	Hojiblanca	Hojiblanca	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	LAB	180	170 < days ≤ 240	Spagna1	3.84	83.77	11.93825
O58B	bile salt	6343.759604	PVG06	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	Spots	None	60	days ≤ 170	PVG_01	3.86	79.3	9.19
O58B	osmosis	281227.9005	PVG06	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	Spots	None	60	days ≤ 170	PVG_01	3.86	79.3	9.19
O58B	pH	354323.5891	PVG06	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	Spots	None	60	days ≤ 170	PVG_01	3.86	79.3	9.19
O58B	temperature	435684.1278	PVG06	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	Spots	None	60	days ≤ 170	PVG_01	3.86	79.3	9.19
O59B	bile salt	839.7586505	PVG07	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	Gas pockets	None	60	days ≤ 170	PVG_01	3.89	73.05	9.04
O59B	osmosis	157246.4528	PVG07	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	Gas pockets	None	60	days ≤ 170	PVG_01	3.89	73.05	9.04
O59B	pH	349260.2142	PVG07	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	Gas pockets	None	60	days ≤ 170	PVG_01	3.89	73.05	9.04
O59B	temperature	634784.4861	PVG07	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	Gas pockets	None	60	days ≤ 170	PVG_01	3.89	73.05	9.04
O60B	bile salt	38386.57605	PVG12	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	150	days ≤ 170	PVG_01	3.32	108.47	4.505
O60B	osmosis	161351.5814	PVG12	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	150	days ≤ 170	PVG_01	3.32	108.47	4.505
O60B	pH	299039.037	PVG12	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	150	days ≤ 170	PVG_01	3.32	108.47	4.505
O60B	temperature	478916.3635	PVG12	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	150	days ≤ 170	PVG_01	3.32	108.47	4.505
O66	bile salt	0	FLC9	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O66	osmosis	35768.42185	FLC9	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O66	pH	42055.52451	FLC9	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O66	temperature	1534396.405	FLC9	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O67	bile salt	76.82850185	FLC10	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O67	osmosis	24351.59409	FLC10	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O67	pH	55701.29587	FLC10	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O67	temperature	1615915.517	FLC10	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O68	bile salt	0	FLC11	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O68	osmosis	55233.06791	FLC11	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O68	pH	36863.17889	FLC11	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O68	temperature	1254794.825	FLC11	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O73	bile salt	0	AF1	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	160	days ≤ 170	Agrifood1	5.79	55.94998829	2.01824
O73	osmosis	250759.9258	AF1	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	160	days ≤ 170	Agrifood1	5.79	55.94998829	2.01824
O73	pH	215581.8908	AF1	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	160	days ≤ 170	Agrifood1	5.79	55.94998829	2.01824
O73	temperature	404116.7082	AF1	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	160	days ≤ 170	Agrifood1	5.79	55.94998829	2.01824
O74	bile salt	9279.360352	AF2	Peranzana	Peranzana	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	150	days ≤ 170	NA	NA	NA	NA
O74	osmosis	21091.71238	AF2	Peranzana	Peranzana	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	150	days ≤ 170	NA	NA	NA	NA
O74	pH	386137.5822	AF2	Peranzana	Peranzana	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	150	days ≤ 170	NA	NA	NA	NA
O74	temperature	305988.3976	AF2	Peranzana	Peranzana	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	150	days ≤ 170	NA	NA	NA	NA
O75	bile salt	118777.9402	AF3	Leccino	Leccino	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	140	days ≤ 170	Agrifood1	4.06	67.55227817	7.6585
O75	osmosis	183613.4453	AF3	Leccino	Leccino	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	140	days ≤ 170	Agrifood1	4.06	67.55227817	7.6585
O75	pH	299624.8083	AF3	Leccino	Leccino	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	140	days ≤ 170	Agrifood1	4.06	67.55227817	7.6585
O75	temperature	651435.6065	AF3	Leccino	Leccino	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	140	days ≤ 170	Agrifood1	4.06	67.55227817	7.6585
O76	bile salt	35581.29732	AF4	Bella di Cerignola	Bella di Cerignola	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	None	190	170 < days ≤ 240	Agrifood1	4.87	68.13339032	2.38765
O76	osmosis	149035.8939	AF4	Bella di Cerignola	Bella di Cerignola	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	None	190	170 < days ≤ 240	Agrifood1	4.87	68.13339032	2.38765
O76	pH	273207.5817	AF4	Bella di Cerignola	Bella di Cerignola	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	None	190	170 < days ≤ 240	Agrifood1	4.87	68.13339032	2.38765
O76	temperature	823718.1187	AF4	Bella di Cerignola	Bella di Cerignola	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	None	190	170 < days ≤ 240	Agrifood1	4.87	68.13339032	2.38765
O77	bile salt	0	FLC6	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O77	osmosis	28402.11442	FLC6	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O77	pH	52454.47149	FLC6	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O77	temperature	1644971.457	FLC6	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O78	bile salt	0	FLC7	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O78	osmosis	53998.41052	FLC7	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O78	pH	33297.09803	FLC7	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O78	temperature	1440387.538	FLC7	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O79	bile salt	0	FLC8	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O79	osmosis	76923.75633	FLC8	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O79	pH	99842.19711	FLC8	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O79	temperature	1336762.812	FLC8	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Specialties	Specialties	None	None	180	170 < days ≤ 240	Castelvetrano	NA	NA	NA
O81	bile salt	5413.295018	C125	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.18	13.79	1.07
O81	osmosis	262241.0044	C125	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.18	13.79	1.07
O81	pH	374645.1987	C125	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.18	13.79	1.07
O81	temperature	440105.3445	C125	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.18	13.79	1.07
O82	bile salt	18946.94063	C126	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.02	10.23	0.56
O82	osmosis	243699.6383	C126	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.02	10.23	0.56
O82	pH	368759.814	C126	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.02	10.23	0.56
O82	temperature	449512.2094	C126	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.02	10.23	0.56
O83	bile salt	3620.820421	C127	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.1	9.79	2.03
O83	osmosis	211879.9113	C127	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.1	9.79	2.03
O83	pH	384927.9515	C127	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.1	9.79	2.03
O83	temperature	445440.3193	C127	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.1	9.79	2.03
O84	bile salt	7252.544668	C128	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.93	9.87	1.06
O84	osmosis	207532.204	C128	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.93	9.87	1.06
O84	pH	391329.1364	C128	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.93	9.87	1.06
O84	temperature	452166.6106	C128	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.93	9.87	1.06
O85	bile salt	11651.78475	C129	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.01	36.93	9.65
O85	osmosis	229655.0437	C129	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.01	36.93	9.65
O85	pH	382306.0817	C129	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.01	36.93	9.65
O85	temperature	441677.736	C129	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.01	36.93	9.65
O86	bile salt	2912.701525	C130	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.87	36.93	10.15
O86	osmosis	213310.832	C130	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.87	36.93	10.15
O86	pH	393098.3033	C130	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.87	36.93	10.15
O86	temperature	442497.6323	C130	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.87	36.93	10.15
O87	bile salt	10777.60379	C131	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.12	32.37	9.28
O87	osmosis	208272.5224	C131	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.12	32.37	9.28
O87	pH	387161.3402	C131	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.12	32.37	9.28
O87	temperature	472142.5827	C131	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.12	32.37	9.28
O88	bile salt	0	C132	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.97	32.65	9.18
O88	osmosis	0	C132	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.97	32.65	9.18
